NEG;Роулинг совершенствуется от книги к книге, и шестая книга - ее вершина на сегодня. По эмоциональному накалу смерть Сириуса (ранее) и Дамблдора в Полукровке - "сильнее только Фауст Гете". Могу объяснить лишь плохим переводом. Что ж, ради Роулинг можно выучить язык - "английский бы выучил только за то, что им разговаривал Гарри"!
POS;Супер книга!Рекомендую прочитать всем!Надеюсь Дж.Роулинг не ограничится 7 книгами о Гарри Поттере и продолжит и дальше писать замечательные рассказы об этом волшебнике!
POS;Хорошая книга! Интеллектуальное наполнение от одной книги к другой - увеличивается. Взрослый возраст - взрослые проблемы. Идеи выложенные в книге, теперь касаются серьезных вопросов, а именно, нравственности, принципов бытия и шкалы ценностей, и даже, смысла жизни
POS;Откровенно не понравилось... Первые книги хороши. Шестая *** полное...
NEG;мне кажется что Роллинг забыла, о предназначении своей книги. Скучно и плохо заканчивается. Не люблю такие книги. Думаю Дамболдора зря убили. А если в 7 части умрет Гарри- это меня разочарует полностью
NEG;Да уж, деградация на лицо .... или еще на что нибудь...По-моему автор исписАлась... Скучно...Хотя при прочтении куска о смерти Дамблдора я плакала......Хлюп...
POS;А мне понравилось. Ну не то, чтоб до писка, а просто приятное чтиво, когда есть время.
POS;Кника написана хорошо, появляется экшен и стиль уже не детский
NEG;Со смертью Дамбладора, мне кажется, автор погубила идею, заложенную своего произведения:((((, ту, которая вытекает из предыдущих книг этой серии. Напрашивается вывод: доверять никому нельзя, а человеческое "нутро" - зло и подлость исправить и искореннить не возможно!!!! Даже если это реальность (хотя я считаю её более пестрой и менее прямолинейной), для детского фэнтази такия филлософия рановата...
NEG;Мне не понравилось совершенно. Роулинг стабильно скатывается всё ниже, ПЫТАЯСЬ писать более серьёзно. Не тот уровень у автора. И явно не хватет юмора: в первых книгах иронии было больше... Начиная с пятой - нудятина жуткая, в то время как должно было бы происходить наоборот: чем старше человек, том тоньше и больше он может и хочет шутить
POS;F*CK YEAH!!!!! Ну наконец-то замочили старого хрыча Дамблдора! Серия всё мрачнее - вот что мне нравится! Будет круто, если в следующей книге Гарри убьет Вольдеморта чтобы занять его место %)
NEG;Последняя книга вообще никакая. И вообще,вроде сначала серию читаешь не отрываясь,а с течением времени главный герой начинает раздражать-прямо какой-то синтез Белоснежки с Микки-Маусом.
POS;Книга интересная, смешная! Но явно НЕ ДЕТСКАЯ! Слишком много смертей! Ужастик! Детям нельзя такое читать! а вот постарше можно, если интересуетесь!
NEG;Худшая из всех книг. Написанная ради того, чтобы быть написанной. Это не для детей. Однако, странно: ужасный триллер, кровавые сцены разбавлены детским:"Я тебя люблю" и поцелуями в щечку. Видно, что Роулинг мечется от одного стилч к другому, поэтому она еще не может решить для себя, для кого будет эта книга - для детей или для взрослых. Язык автора нищает, стиль все более примитивный. Посмотрим последнюю книгу. Я надеюсь, она будет удачнее.
POS;Прочел книгу - понравилось. Имхо, лучше предедущей части. И, достаточно сильная. + в отличии от предыдущих томов интрига разгадывается только в конце, а не в начале книжки.
POS;Книга ничуть не хуже предыдущих, она более зрелая и взрослая. Надо полагать, что Роулинг педназначала ее для тех, кто взрослел вместе с Поттером. Лично я долго не хотел начинать читать эту серию, потому что считал ее слишком уж детской (как и книги Толкиена). Однако настолько втянулся, что "полукровку" "проглотил" за два дня. Всем советую, но начинать надо с самой первой книги.
POS;Нормальная книга. Мрачновата, конечно, но очень даже читабельна.
POS;мне очень нравиться. провда, мрачновато в конце. но ,иначе, было бы совсем не правдоподобно.
POS;Понравилось развитие сюжета, новые знания, заклинания - это же школа, и дети мои ну скажем "по ней учатся" :-)
NEG;Книга вроде ничего, читается запоем(кроме смятой концовки и этой нелепой смерти). Но по прочтении начинаешь понимать, что воды там... С каждой книгой событий все меньше, а сами книги все толще. Дурят читателя, вам не кажется?...
NEG;М-м-д-я-я-я… Колбасит нашу аффтаршу, прям базару нет. Все стремительно поглупели. Видимо, писательша пытается создать эффект «переходного возраста». Конец опять ну хоть плачь, хоть в конвульсиях бейся. То ли Дамблдор – круглый идиот, то ли Снегг – настоящий ангел и добрейший человек. Зная Роллинг, больше склоняюсь ко второму.
NEG;Книга откровенно хуже предыдущих. Авторша ушла в разборки отношений между Гарри и Чжоу, Роном и Гермионой, Гарри и Джинни....а о сути истории позабыла... Единственное что убило напрочь - это наибанальнейшая мелодраматично-слезливая концовка? Я тебя люблю, но я тебя бросаю, чтобы ты не пострадала! Неужели это настолько любимый форсаж всех авторов, что подобные истории заканчиваются им в 95 случаях из 100.
NEG;Банально до дрожи в зубах.
NEG;всё так плохо что хочеца быстрей убить всех гл героев книги и забыть!!!
POS;Отлчиная книга. Люди вы слишком критично относитесь к автору и к книге. Это ведь сказка, а не что то реальное, здесь возможно все. А кто не читал  книгу очень советую прочитать.
NEG;в 2005 году мне было 15 лет и я понял, что ее книги я перерос критика : сюжет ограниченный в пространстве(ну хогвартс и окрестности, ну Лондон) абсолютно простой язык Гаррик вечно слабый, забитый ему вечно кто-то помогает
NEG;Книги про Гарри Поттера мне интересны были как детские произведения, но когда автор переключилась в последних книгах на взрослую аудиторию (в частности в этой книге), то вся атмосферачуда пропала, а то что осталось никаким образом я не могу причислить к интересному фэнтози.
POS;Товарищи, давайте мухи отдельно от котлет! Госпожа Rowling написала добротную мрачную сказку. Читаем и наслаждаемся:)
POS;Кто не читал-тот не знает фантастики!
POS;Как всегда замечательная книга. Угроза приходит оттуда откуда человечество не ожидает.
NEG;Для такого писателя - слабо.
POS;Книга ВЕСТЧЬ. Очень приятная, в детстве оставила глубочайшее впечатление.
POS;Книга высшая! Визитная карточка Саймака. Десять баллов.
POS;Вряд ли кто-то из современных способен превзойти Саймака в его нише. И это книга тому неопровержимое доказательство.
POS;Саймак пишет замечательный романы. Но рассказы - в рассказах он гений! и Город, по сути сборник рассказов, связанных общей вселенной, быть может, наилучшая демонстрация обоих утверждений.
POS;Есть книги, а есть Книги. Первые читаешь, иногда даже взахлеб и... проходит день-два и ты уже не помнишь ни названия, ни сюжета, ни даже о чем там вообще было. Вторые достаточно прочесть один раз и они врезаются в память и остаются там на всю жизнь... "Город", не побоюсь этого слова, Великая Книга, кто еще не читал - читать однозначно
POS;Не знаю, какой приступ хорошего настроения сподвиг неторопливо-пасторального Саймака написать такую разухабистую книженцию, но результат меня радует многие годы.
POS;У Саймака нет некачественных книг, так что можешь читать его всё подряд.
POS;Отличная книга! Поклонникам как фантастики, так и фентези, да и просто хороших книг - must read!
POS;Книга хорошая особенно непривычный взгляд на тему что такое дракон.
POS;Однозначно, книга супер!!! Читала ее очень давно, но самое лучше впечатление от нее осталось по сей день!!! 100% рекомендуется к прочтению!!!
POS;Обожаю эту книгу!
POS;Офигительная книга, одна из первых фантастических книг прочитанных в детстве. Запала в душу на всю жизнь.
POS;Классика, да еще и в отличном переводе. Однозначно, читать.
POS;Прочитала еще лет в 12 :) И ужастно не понравилась :) Но потом перечитав, просто влюбилась. Всем советую!!!
POS;Классика. Притом - жемчужина в своем жанре. По заряду доброты и гуманизма стоит в одном ряду с произведениями Брэдбери. Весьма нетрадиционный подход к описанию классических фольклорных персонажей. Дракон - как эталон красоты - действительно очень неожиданная находка.
POS;Жена пристыдила, что не читал и впихнула книжку в руки, чтобы ознакомился.. теперь сам стыжусь, что реньше не замечал.. :)
POS;автор взялся за непривычную идею и проработал ее на удивление хорошо.. у портретистов пейзажи хотя и насыщены деталями и оттенками, редко бывают хороши.. а Саймак смог..
POS;Боже, какой великолепный, феерический бред. Чудесная вещь. 9.
NEG;прочла книгу сейчас и особых впечатлений она не произвела. Есть интересные эпизоды, например, разборки гоблинов с тролями, а также Дух и Неандерталец, но профессор с Кэрол - персонажи неинтересные, сюжет без всякой интриги и загадок. Понятно, злым колёсникам противостоит профессор с бригадой. Чем всё закончится догадайтесь сами.
POS;Эта книга сильна в первую очередь не сюжетом, не "интригами и загадками", а своим духом и великолепным языком повествования. Дракон - это настолько могучий образ, что один он заслуживает "десятки".
POS;Спасибо Клиффорду Саймаку за эту книгу: увлекательный сюжет, живые персонажи, хороший язык. Советую.
POS;Доброе, светлое, легкое, возвышенное, немного грустное, трогательное, столько эпитетов - и все ему - самому нетрадиционному и в то же время самому лучшему (после Города) произведению Саймака.
POS;Замечательная книга. Ничего подобного раньше не читала. Великолепные персонажи, особенно неанерталец ОП и тигренок Сильвестр.
POS;Моя первая фэнтези. С Саймака все и началось. Не согласна, что все это лишь для деток, прочитала впервые - да, в 11, но с тех пор постоянно тянет именно в эту книжку. И разочароваться в Саймаке мне тоже не пришлось, чудные ведь вещи - "Зачарованное паломничество", "принцип оборотня", "Братство талисмана". А "Заповедник гоблинов" - это вообще почти совершенство. Юмор, сочетание техногенного мира и фэнтезийно-магической реальности, театр абсурда (неандерталец, ставший профессором, чего стоит и дух Шекспира, панически боящийся драк, хотя по справендливому замечанию Максвелла он единственный, кого никто пальцем не тронет), сюжет продуман и четко выстроен. Нельзя считать себя любителем фэнтези, не прочитав эту книгу.
POS;Отличная книга! У Саймака читал только ее, первый раз на бумаге, жутко понравилась своей доброжелательной атмосферой. Хотя сюжет действительно не особо закрученный, читается на одном дыхании. Всем читать.
POS;Самая великолепная вещь Саймака, которую я читала. Великолепное описание осени, чудесное описание гоблинов и их октябрьского эля, а дракон - это просто супер, также как Дух и Оп. А дегустация самогона, класс. Это писал МАСТЕР. Такой, каких не так уж много. Перечитывала эту книги десятки раз, и буду перечитывать. Только 10.
POS;В принципе понравилось. Не сказать, что обалдел, но накрутил Саймак знатно. Тигра, конечно же, душка. Замечательная кисятина.
POS;Отличное произведение, рекомендую читать и детям, и взрослым.
POS;Гениальная книга. Образец литературного вкуса и фантастического переосмысления мира.
NEG;Начало интригующее. Потом пошла мазня, бла-бла-бла про судьбу Земли по десятому кругу. Одно и тоже из главы в главу. Окончание с участием крысы-полная билибердистика.
POS;Интересная книга. Заставляет о многом задуматься. А может оно и правда?
POS;Хорошая книга, одна из самых лучших. Особенно восхищает обстоятельность смотрителя в его ведении дневников. Аж самому захотелось работать на такой же станиции
POS;Отличная серия "Забытые королевства" протёмного эльфа, для меня 10 баллов. Здесь не все, вышло на данный момент 13 книг! Не одной не пропустил, наверное единственная серия в "бумаге" у меня.
NEG;Угу - я на альдебаране не выдержал - матов нагнул - отзыв удалили... Я читал и плакал - такого уродского сочинения для детей-дибилов я ещё не встречал вообще нигде и никогда.. Чел двух слов по русски связать не умеет и туда же
POS;Уважаемые! Серия то великолепная! Читал в оригинале и в рпереводе. Разница конешно имеется. НО, для тех кто уважает жанр читать можно и нужно.
POS;Отличная серия "Забытые королевства" про тёмного эльфа, для меня 10 баллов.
POS;Замечательные книги.Погружаешься в атмосферу
NEG;очень много ошибок, хоть и незначительных, но все же нервируют... или смешат например:( Странно, но предыдущие книги были без особо заметных ошибок
POS;Очередной раз убеждаюсь, что Сальваторе - мастер фєнтези!
NEG;Удивляюсь как можно выдерживать столько однообразности подряд. Оно то, конечно, фанаты серии и все такое... но я не выдержал.
NEG;Из книги в книгу - бесконечные брожения (именно так, почти бесцельные перемещения ГГ) банальные "приключения", постоянно акцентируется внимание на особенности ГГ - он не просто благородный, а и добрый, и милый, и светлый (хотя нет, он все-таки "темный" эльф) и прочее и прочее...
NEG;Автору надо было остановиться на книжке, этак, третьей - четвертой да и в самих томах события как-то поужать, что ли, а не растягивать на "эпохальную сагу" - если так пойдет дело, то мы постареем вместе с ГГ
POS;Легкое развлекательное чтение без особой интеллектуальной нагрузки бывает весьма полезно.
POS;Пожалуй, из первой трилогии (Родина/Изгнанник/Скиталец) - эта книга - лучшая. Понравилась больше двух предыдущих. А чем - сам не знаю :)
POS;Серия великолепная, восторгов - море!
POS;Третью книгу дочитывал кое как. достал этот нытик-всех бы покрошил без раздумий как бы кому плохо не сделать. Нудная книга получилась, или читать ее надо не позже 18 лет. Балла 4 с натяжкой.
POS;А мне понравилось!Интересный сюжет, все три книги просто супер!
POS;Читал и плакал. Так хорошо написаны все его книги.
POS;Да серия неорденарная особенно первые три.
NEG;Прочитала около десятка книг про Дзирта, читабельно, хотя и сюжет не просто высосан из пальца, это если вдуматься, какое-то извращение...Главное на мой взгляд в фэнтази- это некая связующая нить с реальностью, но тут она как раз напрочь отсутствует. Интересно, сколько лет автору??? Пишет как ребенок.
NEG;Если придёт чёрный-причёрный день, только тогда я буду это читать.
NEG;Продолжение стало напоминать сериал, который продолжается только ради денег. Скучно, неинтересно, герои совершают нелогичные поступки, всю концовку каждой книги могут решить только чьи то сильные чувства или глупейшее, совершенно нереальное стечение обстоятельств. незачот
NEG;Несколько первых книг ничего, на середнячок тянут, зато потом идёт откровенная муть на тему "кто кого" между Дзиртом и Энтрери
POS;Не знаю как кому а Одинокий Эльф и Два меча высшие вещи.
POS;Вообще вся серия просто потрясающая! Читала без остановки. Книги просто мелькали одна за другой. Понравилось все!!! Очнеь рекомендую читать все с начала и до конца! Очнеь много мудрых и верных мыслей. Книга учит дружить и любить. Считаю, что именно такие книги способствуют созданию внутреннего мира человека. Именно такие книги влияют на моральный облик человека.
POS;Кто любит фэнтези - читайте не пожалеете!
NEG;А по-моему нудновато.. хотя.. скажем так - на любителя
NEG;Как то начинает надоедать комплексующий представитель "темных". Побольше бы крови и мяса было бы увлекательней. А так ...класе в 10 наверно был бы в восторге... А сейчас кажется занудно
POS;Серия достойна восхищения. Объем довольно большой, но в отличии от Правил Волшебника Т. Гудкайнда не возникает чувство дежа-вю из-за повторения одних и тех же вариантов развития саги.
POS;Хорошая книга, хорошая серия. Читал с удовольствием
NEG;Пока у меня ощущение, что Сальваторе типичный графоман причем не особенно талантливый.Тексты и диалоги к играм он явно не писал, там все поживее и даже шутки какие-то были.
POS;Круто!Техносказка поколения науки!Читайте!!!Не пожалеете!
NEG;Незатейливая книжица. Сюжета практически нет.
NEG;Зачем я ее прочитала. Затошнило
POS;Мир достаточно ярок и лично мне показался весьма интересным. На столь благодатной почве можно было вырастить нехилый цикл. Но так даже лучше - остается богатый простор для воображения.
POS;Любителям фэнтези читать стоит, хороший такой образчик. Откормленный. Попробуем другие книги автора, может что-то не менее удобоваримое попадется. А сейчас в фэнтези такое бывает редко, ценить однако надо.
POS;Неплохая добротная фэнтези, даже в чем-то оригинальная. Признаться, от автора с таким именем и такими аннотациями ожидаешь по меньшей мере любовного романа, однако его тут нет. Ну почти. Самая капелька. Чтобы не так сухо было.
POS;Купила книжку на развалах, где все - за 50 рублей. Думала скоротать вечерок. Увлеклась так, что пока не прочитала - не успокоилась. Понравилось!
POS;Между прочим, необычно и интересно. Только не читайте дурную аннотацию, а сразу текст. И даже не знаю, с чем сравнить. Оч.советую!
POS;Необычная книга. Почитать по крайней мере стоит. И ситуация в книге описана интересная, и герои ничего.
POS;Книга хорошая. Интересный мир, чем-то похожий на наш, живые,разные герои, которым сопереживаешь.
POS;очень живая книга. люди - настоящие, чувства - настоящие, море - настоящее. И, вот уж действительно, классная тетка эта Блейз!)) гром-баба, что называется)))) здорово.
POS;Здорово! Из тех книг, которые хочется перечитывать!
POS;Хорошее произведение. Начал читать - подумал что будет посредственно. Но дальше лучше :-) Эмоционально сопереживается и есть над чем подумать.
POS;Неплохая вещь, я вас уверяю. Главная героиня классная тетка, не то что эти соплячки Гуровой-Самойловой. Рекомендую!
POS;Достойное продолжение первой книги, хотя конечно сама идея и динамика до первой книги немного не дотягивают!!!
POS;Очень необычная в плане мира, и интересная в для прочтения книга ,всем советую.
POS;Очень и очень хорошо. Читать.
NEG;Перечисление недостатков - бессмысленное занятие, лежачих не бьют. Хотя вполне допускаю право такой литературы на существование - ведь многие вполне образованные люди грешат чтением опусов Платовой, Донцовой и т.п. ширпотреба. Но лично мне хотелось бы что-нибудь покачественнее.
POS;Впечатлило, ничего не скажешь. Здорово, насколько проработаны детали. Ядерная катастрофа изменила все - в том числе и человеческую психику. Ярко, живо.
NEG;Полный бред. Задумка и интересная. Но потом прямо-таки Фесс Ника Перумова, его всё убивают, убивают, а он не умирает. Персонажи очень картонны, одни бяки страшные, а другие ангелы во плоти, скучно.
POS;Книга просто превосходная!!! Прочитана мной на одном дыхании!!! Конечно логика иной раз хромает (особенно что касается ментальных поединков), но нескладуха небольшая и общего впечатления от книги не портит. Мир проработан очень детально и разносторонне, а разнообразие новых живых форм и мутировавших существ в постядерном пространстве просто потрясает!!! Это произведение лучшее из того что мне приходилось читать.
POS;Одна из лучших книг по постапокалиптике и одна из лучших вообще. Мир прописан очень чётко, нигде нет истекающих слизью двухголовых мутантов, которые уже задолбали. Перечитываю регулярно.
NEG;Классика, конечно, но такое впечатление, будто десятилетний ребенок писАл. А переводил вообще шестилетний. В общем, не дочитал...
POS;На мой взгляд очень и очень прилично. Язык суховат, но это скорее всего проблема перевода.
NEG;Но на сегоднешний день книга ни только не интересная, она еще и жутко безграматная... помимо вышеописанных пассажей чего стоят пальмы растущие под елками и прочие опусы про говорящих медведей которые научились этомублагодаря постатомной мутации. Если человек хотел написать фэнтази так и объяснял бы это чем нить по сверхестественнее...
POS;здесь постапокалиптический мир вполне оригинален. Для одной из первых книг на эту тему вообще класс!
NEG;Так себе. Всё довольно банально и предсказуемо, персонажи схематичные. До предела однообразные злодеи - сплошная немотивированная эманация злобы. Текст содержит различные несуразности, снижающие и без того невысокие художественные достоинства произведения
NEG;Приключения главного героя навевают скуку, поскольку никак не удается избавиться от стойкого ощущения его непобедимости - тем более, что тот походя прокачивается до неимоверного ментального могущества, автоматически лишаясь возможности найти достойного соперника.
POS;Классика. Герой пошол куда-то, почувствовав чего-то. Нашел друга-мага, друга-медведя. Имел друга-коня (лорса). Так -же нашел девушку: долго ругался, но очень влюбился. Тяжкое прошлое, мрачное будующее. НО! Написано смачно, качественно. Перевод хороший. Читать стоит.
POS;Отличная книга. Интересная идея , хороший сюжет.Книга должна быть прочитана.
NEG;Какой ужас!!! Кто сюда это засунул?!
NEG;Слог в принципе есть, я бы поставил 5/10 за слог.Но читать нечего. ПРосто нечего. Фтоппку неиллюзорной мойшыны.
NEG;Романтики ноль. Пошлости и оназма ощутимо.Фантастики ноль. Читать нечего.На женский роман оно тоже не тянет - нет абсолютно никакого интереса к продолжению, развитию сюжета, а также проскипаны (по крайней мере в том, что я прочитал) ласки и секс. "После этого они лежали" - подходит для фантастики, но уж никак не для женского романа.
NEG;Сжечь. Надо и автора и книгу.
NEG;Бред. С Большой буквы.
NEG;Дожились. На фензине появляются "дамские романы". Жуть.
NEG;Книжка-пустышка. Текст, за которым нет ни смысла, ни чувств, ни элементарной логики.
POS;смысл оч. даже интересный...особенно интересен взгляд на религию... =)книжка - супер! читать всем !!!
NEG;Читая первую книгу, постоянно ожидаешь, что на следующей странице начнётся самое интересное, но постоянно обманываешься. Про вторую книгу лучше вообще не вспоминать, ТАК не коверкают Библию даже японские аниматоры.
POS;Одна из тех немногих книг, которые я запомню навсегда и буду раз в 10 лет перечитывать. Интересный и близкий взгляд на вещи и все такое.
POS;Кто говорит, что книга фуфло??? не верьте ему - книга просто RULLEZ!!!!
POS;Язык книги очень хорош и можно даже сказать поэтичен. Но книгу сложно назвать детской - крови тут много и жестоких сцен полно, фильм по жестокости книга превосходит на порядок.
NEG;Очередная тупая масонская агитка.
POS;Клевая книга! Начал читать и только когда закончил обнаружил что время 5 утра , и пора собираться в универ!
POS;Изумительная книга! Вся трилогия - просто чудо. Вот уж действительно детская книга для взрослых сердец. Жаль, что такой не было, когда я была подростком, но я её и сейчас с удовольствием прочитала.
POS;Прочитала уже очень давно, но книга оставила столько впечатлений, что до сих пор вспоминаю с грустью. В конце чуть не расплакалась. Книга хорошая, может заставить задуматься людей через недели, месяцы и даже годы... Стоит прочитать  
POS;Прочитал на работе за два дня. Запала в душу эта трилогия. Сначала автор не спеша развивает сюжетную линию, в третьей книге неторопливое повествование сменяется динамикой, разворачивается самая грандиозная битва за всю историю миров. Любимые персонажи гибнут один за другим и кажется, что надежды уже нет, но все-таки все заканчивается правильно. Не плохо и не хорошо, а так как должно быть. Вечная память и 10 баллов.
POS;Если вам надоели всякие Властелинокольца, Гаррипоттеры и иже с ними, но вы любите фантастику - прочитайте.
POS;Янтарный телескоп - Чудо. Сколько идей, сколько фантазии... Нечего и повторяться!!!
NEG;Книга напоминает дешевый дамский роман с элементами мистики. Образы главных персонажей в некоторых местах противоречат сами себе. Очень примитивный смазанный сюжет. Слишком много секса (хотя школьники это скорее отнесут в плюсы).В мире есть еще много достойных книг. Мой всем совет - не тратьте свое время на прочтение сего ... творения.
POS;Книга очень милая, хотя и правда напоминает дамский роман. Девушкам рекомендую.
NEG;Утопающая в слезах и соплях главная героиня и играющий мускулами ГГ вызывают тошноту, слюнявый хеппи энд и гибель плохих злодеев навевают скуку! Господа не тратьте время на эту порнографию - сильными и полноценными личностями тут даже не пахнет.
NEG;Не ожидала от Райс такой ерунды. В двух словах - "дамский роман"
NEG;Напыщеная вычурнословная пустышка
NEG;От одной аннотации тошнить начинает. Прям как у Головачева, обложка красивая, а в нутри как обычно полное г.
NEG;Полная шляпа :( Дутое название, такой же дутый псевдоним. Это ж надо было додуматься John Wright - Иван чисто Правильный (рус.)
POS;Очень хорошая книжка. Много труда и ума в неё вложено.
POS;Единственная отличная книга у Кристофера. Очень интересно, у меня книга ассоциируется с песней Стинга "Desert rose"- прочитайте и поймете почему, завораживающая атмосфера книги. СУПЕР
POS;Отличный фантастический боевик с ГГ, который крошит всех врагов и угнетателей.
NEG;Прочитал 30 страниц... Помню, в середине 90-х попалась мне в руки книга, не помню чья, ..."и оружие это было настолько мощным, что могло уничтожить вселенную, а это грозит бедой всему человечеству..." Детский сад, короче. Если вам 12 лет - читайте - очень интересно, но если вам 16, или, не дай бог, 18 - не портите себе настроение этой "книгой".
POS;Серия книг Кристофера Раули "Хроники Базила Хвостолома" – на мой взгляд, одна из лучших в жанре фентези. Основной накал страстей происходит как бы по нарастающей (в конце аж на стуле ерзаешь от волнения). Всем любителям фентези должно понравиться! Советую!
POS;Увлекательная книга, серия. Хорошая идея. Отличное написание!
POS;Читаю уже пятую книгу, вообще СУПЕР. Читал не спервого тома и не по очереди, можно вообще читать каждый том как отдельную книну, здорово !!!!
POS;Тоже одна из лучших серий фантастики Читайте Да пребудет с вами сила )))
NEG;Без оценки.... Мне не понравилось.Единственная книга Кристофера, которая у меня вызывает восторг - "Звездный Молот"(1ая книга Вангов). Все остальное пробовал читать, не понравилось. Разочаровался в авторе.
